"","rep","time","method","crps","logs","pit"
"5429",37,33,"EQW",1.42129265953356,2.65169065076371,0.374
"5430",37,34,"EQW",5.55365304549494,3.82967023883253,0.0525
"5431",37,35,"EQW",1.35853767723657,2.50104882572002,0.454
"5432",37,36,"EQW",1.28401941959778,2.51253517225399,0.3935
"5433",37,37,"EQW",1.47343595607946,2.54607381116783,0.34
"5434",37,38,"EQW",1.05694540403797,2.38416308345722,0.5025
"5435",37,1,"SGP",3.50679343393658,3.54396493372493,0.029
"5436",37,2,"SGP",1.1036502003163,2.43328752744933,0.625
"5437",37,3,"SGP",1.10458947898372,2.09383882283937,0.2835
"5438",37,4,"SGP",1.84555260429738,2.89683589601378,0.8385
"5439",37,5,"SGP",0.864636399841493,2.20954298024635,0.6225
"5440",37,6,"SGP",1.63861037504526,2.5741916912816,0.798
"5441",37,7,"SGP",0.848413242589921,2.16461197771395,0.4625
"5442",37,8,"SGP",1.93364743922945,2.67706843597205,0.822
"5443",37,9,"SGP",4.19242710456884,3.98415559714408,0.959
"5444",37,10,"SGP",1.07073495041558,2.2550143519502,0.625
"5445",37,11,"SGP",1.08475717019242,2.23223476384115,0.648
"5446",37,12,"SGP",1.09452335793433,2.24772075111743,0.33
"5447",37,13,"SGP",2.53201154257857,2.93903011099897,0.0935
"5448",37,14,"SGP",1.00606266275631,2.31146645996821,0.6545
"5449",37,15,"SGP",4.20403600155242,3.81950423230846,0.947
"5450",37,16,"SGP",2.06294328771522,2.61245627595691,0.8085
"5451",37,17,"SGP",2.89743208643493,2.91979815680364,0.8935
"5452",37,18,"SGP",3.85593272495695,3.25400515041611,0.934
"5453",37,19,"SGP",5.0509760503948,3.65954591588744,0.9655
"5454",37,20,"SGP",1.58548426173281,2.63325650414355,0.5465
"5455",37,21,"SGP",6.80204494433341,4.69063607317253,0.979
"5456",37,22,"SGP",4.78411286085928,3.3650869588757,0.9235
"5457",37,23,"SGP",1.95480016814952,3.04389166437388,0.4
"5458",37,24,"SGP",1.2321122367774,2.49885365438169,0.527
"5459",37,25,"SGP",4.98957681117751,3.9567566022588,0.962
"5460",37,26,"SGP",2.88789813175272,3.39273288707054,0.222
"5461",37,27,"SGP",5.74950291412242,4.23115783262857,0.0665
"5462",37,28,"SGP",1.55572033030603,2.67647433440083,0.6385
"5463",37,29,"SGP",2.9395914161756,2.97205187277579,0.148
"5464",37,30,"SGP",3.01763481713703,2.97038476949458,0.132
"5465",37,31,"SGP",1.19911789008953,2.48142917249586,0.5235
"5466",37,32,"SGP",1.27304343452993,2.44639929638814,0.368
"5467",37,33,"SGP",1.20806435951344,2.48062726059341,0.376
"5468",37,34,"SGP",5.66220956804647,3.92274461381642,0.043
"5469",37,35,"SGP",1.09993083259036,2.45604347030786,0.5145
"5470",37,36,"SGP",1.1023521543077,2.37589298909145,0.3995
"5471",37,37,"SGP",1.3631875963843,2.44902617578915,0.3285
"5472",37,38,"SGP",0.943921125404944,2.31895670693403,0.4795
"5473",38,1,"BMA",9.98713526827377,4.33409882344784,0.8735
"5474",38,2,"BMA",9.16493963816133,4.22561632471946,0.829
"5475",38,3,"BMA",6.09147793792108,4.18220904206209,0.3375
"5476",38,4,"BMA",5.171020714355,3.7656731442426,0.348
"5477",38,5,"BMA",4.71016265031649,3.63615773644966,0.8
"5478",38,6,"BMA",3.09887515520001,3.18479605999567,0.6835
"5479",38,7,"BMA",5.32659358590605,3.77203481996635,0.115
"5480",38,8,"BMA",2.40643753601655,3.0406374931717,0.295
"5481",38,9,"BMA",11.0929668402677,4.98259318485999,0.025
"5482",38,10,"BMA",1.96655609747168,3.01338228961053,0.4865
"5483",38,11,"BMA",3.90611862633391,3.38968851825505,0.199
"5484",38,12,"BMA",11.383298764996,5.11969223525673,0.0115
"5485",38,13,"BMA",1.97029997439415,3.0604354563275,0.4295
"5486",38,14,"BMA",7.0073619180935,3.99158689392084,0.934
"5487",38,15,"BMA",5.50655742999339,3.67649050983625,0.144
"5488",38,16,"BMA",2.5528552787243,3.19948134391918,0.691
"5489",38,17,"BMA",3.25255898192358,3.24886730348566,0.744
"5490",38,18,"BMA",1.87230862156676,2.97703048128929,0.4955
"5491",38,19,"BMA",2.62469032219478,3.15463598737533,0.285
"5492",38,20,"BMA",3.70684751325773,3.36712945325502,0.189
"5493",38,21,"BMA",5.45667456532581,3.57258497980306,0.861
"5494",38,22,"BMA",2.08132666843622,2.96789981119374,0.6345
"5495",38,23,"BMA",2.22888456038567,3.09114567965542,0.3415
"5496",38,24,"BMA",2.62341288627152,3.11560639495966,0.7035
"5497",38,25,"BMA",1.55472701343594,2.75833322321314,0.4415
"5498",38,26,"BMA",3.1453250070171,3.21108229490013,0.197
"5499",38,27,"BMA",5.2139399969442,3.61620014345854,0.089
"5500",38,28,"BMA",2.25077951458293,2.92945539538214,0.7045
"5501",38,29,"BMA",1.48969295081298,2.78891828923082,0.4785
"5502",38,30,"BMA",1.76294143594086,2.89146648012685,0.354
"5503",38,31,"BMA",2.19821133601905,2.95565677836018,0.296
"5504",38,32,"BMA",3.094913727002,3.07474398935123,0.8025
"5505",38,33,"BMA",2.46884301398289,3.02860320504734,0.285
"5506",38,34,"BMA",1.40959747443199,2.78272538682473,0.493
"5507",38,35,"BMA",1.48522823892128,2.68545267615054,0.5385
"5508",38,36,"BMA",1.36396998466862,2.6346377281901,0.5385
"5509",38,37,"BMA",1.56725023729655,2.60589053251777,0.707
"5510",38,38,"BMA",1.21269151249002,2.53092718645542,0.5365
"5511",38,1,"AVS",9.98713526827377,4.27009952985032,0.863
"5512",38,2,"AVS",11.5993797877371,4.50175250255017,0.8435
"5513",38,3,"AVS",9.00607462087624,4.18140093958701,0.168
"5514",38,4,"AVS",9.50583799680042,4.25992685024361,0.182
"5515",38,5,"AVS",4.27359279987617,3.45568274878118,0.7945
"5516",38,6,"AVS",2.37272236364453,3.02414427772398,0.6715
"5517",38,7,"AVS",5.90900160514031,3.71513688968826,0.0745
"5518",38,8,"AVS",2.48664513076669,2.96768685446592,0.2645
"5519",38,9,"AVS",11.4388519222409,5.16004914156408,0.013
"5520",38,10,"AVS",1.78324083678528,2.99967790774307,0.442
"5521",38,11,"AVS",4.03384228610722,3.40591240644089,0.1775
"5522",38,12,"AVS",11.4886523685195,5.06043569025953,0.015
"5523",38,13,"AVS",1.85666803608782,2.93189528447532,0.458
"5524",38,14,"AVS",7.0246505687902,3.94947228574521,0.9215
"5525",38,15,"AVS",5.68244107620882,3.6490774108343,0.1225
"5526",38,16,"AVS",2.49718192879666,3.14633444870356,0.705
"5527",38,17,"AVS",3.18827138816006,3.21029669556338,0.7285
"5528",38,18,"AVS",1.86130513005907,3.00516661588817,0.502
"5529",38,19,"AVS",2.62736969893325,3.13569995517108,0.303
"5530",38,20,"AVS",3.70885400753555,3.29627320073794,0.1795
"5531",38,21,"AVS",5.45808508002293,3.59254199413364,0.8885
"5532",38,22,"AVS",2.07971275061772,2.96691950811884,0.6205
"5533",38,23,"AVS",2.22980192462586,3.09520042497562,0.335
"5534",38,24,"AVS",2.62282388450858,3.09447206282073,0.706
"5535",38,25,"AVS",1.55467286240976,2.82833708233824,0.4345
"5536",38,26,"AVS",3.14701914011747,3.10656907024991,0.2045
"5537",38,27,"AVS",5.21618719794164,3.64524075718097,0.0875
"5538",38,28,"AVS",2.2536402595547,3.03765950818061,0.7085
"5539",38,29,"AVS",1.49106452047655,2.76552088028458,0.496
"5540",38,30,"AVS",1.7679111155217,2.83782111640382,0.352
"5541",38,31,"AVS",2.21007375388153,2.97128772506194,0.3085
"5542",38,32,"AVS",3.11094639333735,3.12433010448883,0.7885
"5543",38,33,"AVS",2.52684590802951,3.09077846402437,0.2485
"5544",38,34,"AVS",1.44695525539092,2.80776264475524,0.4925
"5545",38,35,"AVS",1.58975983830288,2.72285311473775,0.5705
"5546",38,36,"AVS",1.59302086683965,2.8075307006853,0.575
"5547",38,37,"AVS",1.85597850415755,2.84478026580364,0.669
"5548",38,38,"AVS",1.82976577611232,2.75530847916069,0.4035
"5549",38,1,"EQW",9.98713526827377,4.3639631009656,0.862
"5550",38,2,"EQW",9.99791286712167,4.34965112595671,0.8515
"5551",38,3,"EQW",5.95669334977997,4.17594129767734,0.5255
"5552",38,4,"EQW",5.5871555190024,3.87930165743913,0.617
"5553",38,5,"EQW",10.3854409449875,4.11059816426523,0.855
"5554",38,6,"EQW",12.7731021476336,4.17840429350091,0.8705
"5555",38,7,"EQW",9.46791457551397,4.32812118699625,0.6745
"5556",38,8,"EQW",8.37408635579177,4.05636394359595,0.7085
"5557",38,9,"EQW",6.17353778911816,4.27028816731978,0.5275
"5558",38,10,"EQW",5.81280389619127,3.76447541828501,0.6815
"5559",38,11,"EQW",4.3941564502387,3.89117415918127,0.5255
"5560",38,12,"EQW",6.97537510711714,4.13060177037869,0.242
"5561",38,13,"EQW",4.99222079196424,3.62873645885562,0.324
"5562",38,14,"EQW",4.36442652460367,3.78565829176547,0.672
"5563",38,15,"EQW",3.86979688629408,3.5328042646288,0.387
"5564",38,16,"EQW",3.24280579726643,3.52398258555798,0.5885
"5565",38,17,"EQW",4.38632517918434,3.68285702584148,0.6895
"5566",38,18,"EQW",4.63002319990956,3.85042760935645,0.6935
"5567",38,19,"EQW",3.92303930785538,3.73664224884026,0.6015
"5568",38,20,"EQW",3.03074766751863,3.39589194128872,0.416
"5569",38,21,"EQW",3.10047744364108,3.35805108442065,0.6555
"5570",38,22,"EQW",2.81195477815819,3.38143100383624,0.6685
"5571",38,23,"EQW",2.33707313942891,3.12959033398372,0.508
"5572",38,24,"EQW",2.54122637537482,3.21734913871836,0.6595
"5573",38,25,"EQW",2.47595450225826,3.24588093873617,0.6385
"5574",38,26,"EQW",2.28339091008833,3.18703441473871,0.5455
"5575",38,27,"EQW",3.15896391572304,3.07087379930058,0.236
"5576",38,28,"EQW",1.78727137754893,2.8990425134996,0.427
"5577",38,29,"EQW",1.49221835804763,2.67448962735587,0.4745
"5578",38,30,"EQW",1.53516196711568,2.74211423720945,0.5505
"5579",38,31,"EQW",1.50808466544453,2.60297143544641,0.4565
"5580",38,32,"EQW",2.26145622648944,2.87851304185191,0.763
"5581",38,33,"EQW",1.54506489071559,2.72362748920261,0.559
"5582",38,34,"EQW",1.27592765501593,2.4681145569578,0.488
"5583",38,35,"EQW",1.2743573666104,2.48618836990435,0.4575
"5584",38,36,"EQW",1.21717851790061,2.38536264693324,0.4615
"5585",38,37,"EQW",1.56232405242746,2.59398945527042,0.6835
"5586",38,38,"EQW",1.44281217266147,2.75044119636002,0.6145
"5587",38,1,"SGP",9.98713526827377,4.38120820898644,0.871
"5588",38,2,"SGP",10.1625138484925,4.4171005327598,0.8825
"5589",38,3,"SGP",5.81841468599676,4.10903432419079,0.513
"5590",38,4,"SGP",5.07860632118005,3.80433539976146,0.5825
"5591",38,5,"SGP",9.08051763722057,3.94832271705637,0.833
"5592",38,6,"SGP",9.19784465884813,3.79681641298822,0.813
"5593",38,7,"SGP",6.01169906310706,4.02836194862251,0.4985
"5594",38,8,"SGP",4.23923677904518,3.5726796360195,0.534
"5595",38,9,"SGP",6.68116411591303,4.49434638995051,0.282
"5596",38,10,"SGP",2.9678112130088,3.2832004989132,0.551
"5597",38,11,"SGP",3.45003435317994,3.54284705030288,0.3175
"5598",38,12,"SGP",9.55485582143521,4.53185971991532,0.1065
"5599",38,13,"SGP",2.74268568706394,3.18492749823684,0.385
"5600",38,14,"SGP",5.69520057989474,3.92012931082819,0.841
"5601",38,15,"SGP",4.77234892005114,3.60349854885449,0.213
"5602",38,16,"SGP",2.66495971965602,3.31781160376765,0.6665
"5603",38,17,"SGP",3.53644320833131,3.27931240571907,0.718
"5604",38,18,"SGP",2.50578309903609,3.25003071565402,0.556
"5605",38,19,"SGP",2.64074298506667,3.27700985012308,0.4295
"5606",38,20,"SGP",3.25997595076579,3.23679084960363,0.2745
"5607",38,21,"SGP",4.43182841646364,3.44960114399278,0.7985
"5608",38,22,"SGP",2.28203175075497,3.08449521625064,0.619
"5609",38,23,"SGP",2.13046493882578,3.12894016798313,0.4135
"5610",38,24,"SGP",2.55159272504967,3.07085656857288,0.6915
"5611",38,25,"SGP",1.7368032138949,2.97882141348233,0.523
"5612",38,26,"SGP",2.46819867521284,3.124485234818,0.336
"5613",38,27,"SGP",4.26558397082779,3.36473764463721,0.14
"5614",38,28,"SGP",1.80492752023494,2.94490735833967,0.5875
"5615",38,29,"SGP",1.43043776621545,2.67295622137272,0.4745
"5616",38,30,"SGP",1.53227863331301,2.70558008647328,0.4395
"5617",38,31,"SGP",1.79877714382686,2.75014137123704,0.359
"5618",38,32,"SGP",2.70719329601733,2.97602496918706,0.806
"5619",38,33,"SGP",1.85081446685947,2.86480954559366,0.3925
"5620",38,34,"SGP",1.27448355997089,2.59741863883952,0.499
"5621",38,35,"SGP",1.31531478385345,2.54428252414222,0.5265
"5622",38,36,"SGP",1.26601535528356,2.57815401605079,0.5195
"5623",38,37,"SGP",1.64630839054071,2.67212758810056,0.6985
"5624",38,38,"SGP",1.43694615462285,2.70285666436879,0.482
"5625",39,1,"BMA",9.04673897561731,4.18896670479698,0.878
"5626",39,2,"BMA",7.93890304319871,4.23777739504525,0.8285
"5627",39,3,"BMA",4.47906529736697,3.82057712431406,0.5145
"5628",39,4,"BMA",13.2212146545259,4.68983506643066,0.882
"5629",39,5,"BMA",6.5081968407527,4.0203879206107,0.695
"5630",39,6,"BMA",4.76916320865444,3.83302380629959,0.633
"5631",39,7,"BMA",5.55032302173652,3.86817890699403,0.708
"5632",39,8,"BMA",4.76815986158259,3.73935591728864,0.3355
"5633",39,9,"BMA",4.04125046206679,3.7496254437143,0.5265
"5634",39,10,"BMA",5.77599703221506,3.80057530747475,0.6295
"5635",39,11,"BMA",11.4963857811032,4.14040225363142,0.587
"5636",39,12,"BMA",5.54426108668672,4.07755435026151,0.493
"5637",39,13,"BMA",5.54496223419278,4.01949843323673,0.3795
"5638",39,14,"BMA",4.63515154667516,3.81683974857096,0.6545
"5639",39,15,"BMA",12.6060650482476,4.52156759700487,0.931
"5640",39,16,"BMA",8.76300368201621,4.12626189990437,0.808
"5641",39,17,"BMA",3.87551708378839,3.6800391342372,0.387
"5642",39,18,"BMA",3.56899791435974,3.49855011190289,0.718
"5643",39,19,"BMA",3.1892350126257,3.30590715718909,0.2745
"5644",39,20,"BMA",3.70507757035479,3.40216580014125,0.7465
"5645",39,21,"BMA",2.48511836125626,3.1365854205831,0.692
"5646",39,22,"BMA",3.67326518464413,3.28974863608997,0.818
"5647",39,23,"BMA",4.11349574706117,3.37015950794252,0.845
"5648",39,24,"BMA",1.44739852062494,2.76495713882798,0.516
"5649",39,25,"BMA",5.3133456184184,3.63541233135636,0.928
"5650",39,26,"BMA",4.29449363725386,3.38384333773609,0.886
"5651",39,27,"BMA",5.06896292477526,3.80636281130645,0.916
"5652",39,28,"BMA",5.38036105529631,3.95628639489887,0.9105
"5653",39,29,"BMA",6.91655896355543,4.07736018984955,0.9015
"5654",39,30,"BMA",2.61057669113294,3.29138894761941,0.472
"5655",39,31,"BMA",1.79780677415403,2.99772335299163,0.6195
"5656",39,32,"BMA",1.61682950369201,2.71807820152676,0.6805
"5657",39,33,"BMA",1.89048322539641,2.68324699692809,0.765
"5658",39,34,"BMA",1.43401382188606,2.42242804039348,0.722
"5659",39,35,"BMA",3.80436804142271,3.63529559360783,0.9335
"5660",39,36,"BMA",1.25443576589701,2.46825646358772,0.701
"5661",39,37,"BMA",0.916117589748045,2.07408382366429,0.3135
"5662",39,38,"BMA",1.82092038940003,2.53323689931893,0.1175
"5663",39,1,"AVS",9.04673897561731,4.0838236845788,0.875
"5664",39,2,"AVS",9.76234633296761,4.2943048542363,0.899
"5665",39,3,"AVS",4.98462680398882,3.93147146331794,0.428
"5666",39,4,"AVS",8.38300325080189,4.10820794514867,0.75
"5667",39,5,"AVS",5.73083171144071,4.01599339401662,0.679
"5668",39,6,"AVS",4.76737670137856,3.73641246768097,0.624
"5669",39,7,"AVS",5.70536284356425,3.92080179405034,0.7025
"5670",39,8,"AVS",4.75996980853862,3.84820640195792,0.3325
"5671",39,9,"AVS",4.07574589955543,3.78765840450256,0.541
"5672",39,10,"AVS",5.93688136177206,3.91069942785825,0.6465
"5673",39,11,"AVS",11.9690139906117,4.10456831875164,0.596
"5674",39,12,"AVS",5.61018661403283,4.03842636715049,0.492
"5675",39,13,"AVS",5.5752683591777,4.08314244883927,0.391
"5676",39,14,"AVS",4.76511999187479,3.81157272198089,0.6235
"5677",39,15,"AVS",13.2921872136724,4.58506332995269,0.9445
"5678",39,16,"AVS",2.96337169828283,3.36305155287331,0.3305
"5679",39,17,"AVS",9.64012646699041,4.36587088375742,0.044
"5680",39,18,"AVS",4.78763470049199,3.5797800814141,0.8225
"5681",39,19,"AVS",5.48567667344281,3.71942647946295,0.1545
"5682",39,20,"AVS",5.05657976131244,3.59788331933283,0.799
"5683",39,21,"AVS",2.63101340142517,3.02597295460461,0.7215
"5684",39,22,"AVS",3.79264396916095,3.27068080974138,0.8095
"5685",39,23,"AVS",4.41152596899065,3.44875288520798,0.888
"5686",39,24,"AVS",1.44961549658419,2.71819399619997,0.513
"5687",39,25,"AVS",5.24219515423956,3.77545192408877,0.92
"5688",39,26,"AVS",4.50233416080688,3.54474578371283,0.92
"5689",39,27,"AVS",5.44972576041793,3.79706064118148,0.9475
"5690",39,28,"AVS",6.18227248718864,4.42243982958405,0.961
"5691",39,29,"AVS",5.31775214818333,3.69032537844541,0.783
"5692",39,30,"AVS",6.32358589547047,3.8632334830404,0.067
"5693",39,31,"AVS",3.35153255323197,3.26824809543698,0.2235
"5694",39,32,"AVS",2.54837632171475,3.03584765158604,0.2875
"5695",39,33,"AVS",1.96979903554969,3.06641004766134,0.5555
"5696",39,34,"AVS",1.95405842384592,3.04272258607336,0.4955
"5697",39,35,"AVS",2.64346118953254,3.23127735140575,0.702
"5698",39,36,"AVS",3.51243909927154,3.25549331564007,0.2335
"5699",39,37,"AVS",1.91233435506758,3.05085479336977,0.509
"5700",39,38,"AVS",2.12809382770191,3.11735511121122,0.593
"5701",39,1,"EQW",9.04673897561731,4.16812504221288,0.8835
"5702",39,2,"EQW",8.26148061566318,4.34907210885222,0.822
"5703",39,3,"EQW",4.27200035108808,3.79524327831733,0.5505
"5704",39,4,"EQW",16.4864490630529,4.99480830146631,0.92
"5705",39,5,"EQW",11.6950111428105,4.20683854563159,0.798
"5706",39,6,"EQW",11.0519424384232,4.11494601273368,0.7595
"5707",39,7,"EQW",11.5073591858116,4.11929682794763,0.797
"5708",39,8,"EQW",6.48780706191918,4.36380003258246,0.5105
"5709",39,9,"EQW",5.12270252656274,3.77796169536476,0.6365
"5710",39,10,"EQW",4.52379913470374,3.84885886545976,0.5185
"5711",39,11,"EQW",5.95310151513689,4.0374765040596,0.3425
"5712",39,12,"EQW",4.31728506510058,3.70672669034148,0.3485
"5713",39,13,"EQW",6.61587956282286,4.04049616843655,0.229
"5714",39,14,"EQW",3.80782674321615,3.63327330878761,0.4335
"5715",39,15,"EQW",5.58670254405284,3.86092634377581,0.747
"5716",39,16,"EQW",4.68960635914414,3.90408013148992,0.593
"5717",39,17,"EQW",4.81066391369909,3.7701161756991,0.345
"5718",39,18,"EQW",3.28240394204465,3.51081831497248,0.583
"5719",39,19,"EQW",5.58271707509891,3.60550064304381,0.1915
"5720",39,20,"EQW",3.39647069597567,3.56556131850243,0.5495
"5721",39,21,"EQW",3.31823963277247,3.37727218081811,0.3635
"5722",39,22,"EQW",2.77614078866194,3.37122529268101,0.496
"5723",39,23,"EQW",2.66596034026927,3.41040311930857,0.4805
"5724",39,24,"EQW",4.48850149951519,3.49005217730243,0.2505
"5725",39,25,"EQW",3.60081255266319,3.58519473774185,0.622
"5726",39,26,"EQW",2.68957016258711,3.30721253549711,0.44
"5727",39,27,"EQW",2.4037278890382,3.25138347558735,0.5085
"5728",39,28,"EQW",2.31346138428638,3.15504530346923,0.551
"5729",39,29,"EQW",3.85638709625007,3.54010145675514,0.7275
"5730",39,30,"EQW",3.06980601156038,3.55096272021035,0.5775
"5731",39,31,"EQW",2.51434720926985,3.30779226353548,0.5875
"5732",39,32,"EQW",2.16389186274412,3.116906768181,0.5885
"5733",39,33,"EQW",2.12599531434818,2.96564765236324,0.6435
"5734",39,34,"EQW",1.76567932045792,2.859285642295,0.5885
"5735",39,35,"EQW",2.7568637982512,3.1524298407548,0.746
"5736",39,36,"EQW",1.78681364988793,2.83552579523262,0.4615
"5737",39,37,"EQW",2.04747829523297,2.78776340246199,0.322
"5738",39,38,"EQW",2.49409738437041,3.16392675214211,0.309
"5739",39,1,"SGP",9.04673897561731,4.14573066685535,0.8795
"5740",39,2,"SGP",8.44777399430681,4.3381504883812,0.862
"5741",39,3,"SGP",4.23106253891519,3.7296596294051,0.5485
"5742",39,4,"SGP",16.86814980114,5.22046777183252,0.9325
"5743",39,5,"SGP",10.4118278758017,4.04263034059347,0.7525
"5744",39,6,"SGP",8.43020675610463,3.9342202857853,0.7095
"5745",39,7,"SGP",7.2949219291806,3.77839413945437,0.733
"5746",39,8,"SGP",7.05537602089861,4.44001690668873,0.313
"5747",39,9,"SGP",3.45714296991467,3.50618378450549,0.5675
"5748",39,10,"SGP",4.19884895173729,3.80824693417937,0.3615
"5749",39,11,"SGP",7.97527256340953,4.30528176010101,0.2235
"5750",39,12,"SGP",3.40281835700775,3.51510144958756,0.358
"5751",39,13,"SGP",5.97083724951465,3.75177673102597,0.2025
"5752",39,14,"SGP",2.78554984279705,3.38881820195439,0.5475
"5753",39,15,"SGP",5.91479331882014,3.79818215691585,0.8195
"5754",39,16,"SGP",3.11384400615479,3.54823027995588,0.44
"5755",39,17,"SGP",6.93642294884899,3.99411757348598,0.18
"5756",39,18,"SGP",3.86703489258893,3.47463478271559,0.731
"5757",39,19,"SGP",5.42679004830538,3.60109641892165,0.163
"5758",39,20,"SGP",5.60308894183231,3.76922883040394,0.774
"5759",39,21,"SGP",2.86731356166558,3.29138429658428,0.3465
"5760",39,22,"SGP",2.50207636140434,3.23212215590383,0.5715
"5761",39,23,"SGP",2.24527616524023,3.29680867815453,0.537
"5762",39,24,"SGP",3.9655814789245,3.40125258345411,0.246
"5763",39,25,"SGP",6.1913563517519,3.92613663832724,0.827
"5764",39,26,"SGP",2.72928897112734,3.33153754522886,0.3455
"5765",39,27,"SGP",2.34029316970993,3.16594578085168,0.38
"5766",39,28,"SGP",1.8879199877479,2.99813426081927,0.481
"5767",39,29,"SGP",2.4420026305324,3.15204283187348,0.6195
"5768",39,30,"SGP",3.6516355502654,3.61470433805899,0.364
"5769",39,31,"SGP",2.33583951953301,3.17928393427208,0.4165
"5770",39,32,"SGP",1.94718378297224,3.05303558494258,0.453
"5771",39,33,"SGP",1.95764782753795,2.98040235849385,0.6245
"5772",39,34,"SGP",1.67658088503854,2.88328454281305,0.5845
"5773",39,35,"SGP",2.75669917943868,3.21459685646851,0.7595
"5774",39,36,"SGP",2.00261553495641,2.88813795832414,0.382
"5775",39,37,"SGP",1.61027496123693,2.75034043283298,0.3885
"5776",39,38,"SGP",1.885635755035,3.03981917168517,0.3645
"5777",40,1,"BMA",3.49033356843782,3.71486049515328,0.8845
"5778",40,2,"BMA",1.48912355138294,2.76915260819873,0.61
"5779",40,3,"BMA",2.97904110761002,3.18140066881126,0.83
"5780",40,4,"BMA",1.31495208812098,2.64040204615272,0.4955
"5781",40,5,"BMA",2.25059398862353,2.78534443309552,0.2515
"5782",40,6,"BMA",2.39017293928476,2.97035600359885,0.2245
"5783",40,7,"BMA",1.39997144278124,2.70632465695224,0.584
"5784",40,8,"BMA",2.23493022524782,2.81815821721827,0.2485
"5785",40,9,"BMA",3.65416560131663,3.35467494021337,0.875
"5786",40,10,"BMA",4.63771192080417,3.6607192319982,0.905
"5787",40,11,"BMA",2.61788421913445,2.91282972209109,0.214
"5788",40,12,"BMA",1.54808571101778,2.56115011974567,0.3235
"5789",40,13,"BMA",3.57773679922958,3.26044275246854,0.897
"5790",40,14,"BMA",4.3350638133172,3.51728313820277,0.9145
"5791",40,15,"BMA",4.53201912707416,3.58952444482227,0.909
"5792",40,16,"BMA",10.4313118039577,5.9205015553436,0.9915
"5793",40,17,"BMA",7.44412685815527,4.49747146073585,0.969
"5794",40,18,"BMA",2.91956968246802,3.05617324634741,0.807
"5795",40,19,"BMA",8.32297650850574,4.73185654480608,0.9695
"5796",40,20,"BMA",7.1548273014379,4.07982834276184,0.934
"5797",40,21,"BMA",3.8876037546014,3.25066187177258,0.817
"5798",40,22,"BMA",1.64595669361034,2.87814088471257,0.355
"5799",40,23,"BMA",1.18209710946149,2.46593770920739,0.5935
"5800",40,24,"BMA",1.59081948686782,2.60553710502709,0.273
"5801",40,25,"BMA",4.10087802456295,3.46158875978396,0.9345
"5802",40,26,"BMA",4.66930746030998,3.61065700037506,0.943
"5803",40,27,"BMA",5.10154216883567,3.74416051972537,0.964
"5804",40,28,"BMA",1.30300756374077,2.45941374603218,0.69
"5805",40,29,"BMA",3.21548279135046,3.10858771846847,0.9075
"5806",40,30,"BMA",1.42639214479159,2.53836066210166,0.6755
"5807",40,31,"BMA",0.961718700324042,2.29509579192126,0.5035
"5808",40,32,"BMA",1.05357803980457,2.33334682719872,0.592
"5809",40,33,"BMA",2.27430730256203,2.7585016996001,0.1705
"5810",40,34,"BMA",4.9242519150242,3.72384652203521,0.0385
"5811",40,35,"BMA",1.28855998619793,2.47952324559563,0.3045
"5812",40,36,"BMA",1.77910483809045,2.64510452696221,0.247
"5813",40,37,"BMA",10.6308809981578,7.05477028385148,5e-04
"5814",40,38,"BMA",1.73437867860858,2.6893680102546,0.2665
"5815",40,1,"AVS",3.49033356843782,3.57237018419723,0.8885
"5816",40,2,"AVS",1.24856870138,2.50975889514076,0.53
"5817",40,3,"AVS",2.68619322616217,3.09240952956074,0.8055
"5818",40,4,"AVS",1.28833892022666,2.73368317996511,0.49
"5819",40,5,"AVS",2.23020180923611,2.72953827182161,0.2345
"5820",40,6,"AVS",2.368733488387,2.92381221453031,0.2215
"5821",40,7,"AVS",1.42025365072329,2.75990905980435,0.579
"5822",40,8,"AVS",2.2414939260574,2.79285903771362,0.2355
"5823",40,9,"AVS",3.67648757141262,3.29412795030379,0.8685
"5824",40,10,"AVS",4.64855467586568,3.62177997678006,0.887
"5825",40,11,"AVS",2.8305856997759,3.05052657359008,0.1885
"5826",40,12,"AVS",1.54037091310652,2.50952220540285,0.311
"5827",40,13,"AVS",3.61599582696839,3.27844143035005,0.877
"5828",40,14,"AVS",4.46715511220026,3.56118737299354,0.9155
"5829",40,15,"AVS",4.23834851122597,3.44402537282066,0.8795
"5830",40,16,"AVS",5.4361723942014,4.07001628258702,0.966
"5831",40,17,"AVS",0.942396665360142,2.33304328502741,0.498
"5832",40,18,"AVS",2.39937840458687,2.68002568426573,0.1675
"5833",40,19,"AVS",4.8493781146118,3.63180362813063,0.9555
"5834",40,20,"AVS",1.04287045058586,2.42169994058818,0.5635
"5835",40,21,"AVS",0.968747628288553,2.32091111281633,0.5
"5836",40,22,"AVS",2.31724405530672,2.7813186510393,0.17
"5837",40,23,"AVS",0.953559961144014,2.32488538091585,0.4875
"5838",40,24,"AVS",1.80730797714952,2.4680160562867,0.203
"5839",40,25,"AVS",3.99446413543235,3.52413360457873,0.936
"5840",40,26,"AVS",3.99192019665625,3.50289699020632,0.9405
"5841",40,27,"AVS",4.92670823849658,3.66792586982126,0.9595
"5842",40,28,"AVS",1.29528704380635,2.48964043684508,0.706
"5843",40,29,"AVS",3.21343471504573,3.04464074109193,0.8995
"5844",40,30,"AVS",1.42378706824648,2.59456676469398,0.6795
"5845",40,31,"AVS",0.961746772213118,2.29472317159951,0.502
